StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q1,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q9 - Parent Topics,Q9 - Topics
2020-07-16 02:21:20,2020-07-16 02:25:02,IP Address,100,221,True,2020-07-16 02:25:02,R_1HdzuwEODoFcBkl,anonymous,EN,5b12b0651e55760001b9ed8c,Female,Not Hispanic or Latino,White,28,Yes,"A man and a woman bumped into each other in a grocery store (literally). The woman dropped her keys. They then started chatting and realised they both had a BBQ that evening. They went over to the meat section, started talking about how a chicken/bird was cute, then got the food they needed. He gave her a recipe for ribs and she gave him a recipe for vegetable kebabs. They went over to the checkout and he asked to take her out to dinner at some point. She said yes. He then moved the separator between their groceries and offered to pay for them both, and she blushed. The cashier rolled her eyes but they didn't see. He paid for the grocies which came to $52 on his credit card. She then realised the time, it was 4:30 and she was late to her own BBQ. So she hurried off and the cashier said something along the lines of 'I hope her guests aren't hungry' but he didn't hear as he was watching her run off.",No,,
2020-07-16 02:23:13,2020-07-16 02:25:56,IP Address,100,162,True,2020-07-16 02:25:56,R_12fjXkAAAmHqmHQ,anonymous,EN,5e177578fd7db4082cf06d91,Female,Not Hispanic or Latino,White,38,Yes,"Two businessmen met for lunch. One wanted a merger, the other was reluctant at first. He was then reassured by previous takeovers, and the reassurance he would still remain in charge of his own company decisions. They sealed the deal by raising glasses over their substandard steaks.  ",No. ,,
2020-07-16 02:21:24,2020-07-16 02:26:10,IP Address,100,285,True,2020-07-16 02:26:10,R_6Mgb6r0or5ZOm2Z,anonymous,EN,5c9e773a9ab9320001fbe51c,Male,Not Hispanic or Latino,White,35,Yes,"Simon and Karina didn't know each other. They both go into a large, warehouse-like supermarket. They share a joke about the chickens being brothers. She said it was an unlucky family. He helps her pick ribs and and other meat and she helps him pick peppers and spices. They join the same queue at the checkout, arrange a date. He pays for both of them - $54. She realises she is late for her own barbecue and leaves hastily. The cashier is unimpressed and rolls their eyes.",No.,,
2020-07-16 02:21:05,2020-07-16 02:26:47,IP Address,100,341,True,2020-07-16 02:26:47,R_1ozsYrBykSqg9wJ,anonymous,EN,561fb820ed6e5a000fc7ec68,Female,Not Hispanic or Latino,White,27,Yes,"Senna and Alvira, a couple who had been together for 5 years, went to a restaurant for dinner, the restaurant was on the sea front with beautiful views and decorated with chandeliers. Once the couple sat at their table they looked at menus, these were small menus with the options for the day selected by the head chef, there were no prices and the writing was in cursive.
Alvira went to the powder room, whilst there Senna checked the ring in his pocket. The ring was adorned with 3 canary yellow diamonds from his Grandma's ring and gave it to the waiter when he ordered their dishes. Alvira was having scallops and Senna was having oysters.
Once Alvira returned she told Senna that this was far too lavish to celebrate her growing her first tomatoes. He told her they were the best tomatoes he had ever had and should be celebrated and then proceeded to tell her how much he loved her.
Their food arrived and it was delicious, tasting like the sea.
Once they had finished, the waiter approached with the ring atop a small cake and Senna got down on 1 knee and asked her to marry him. Alvira was shocked and after a few moments said yes. The whole restaurant cheered.
Alvira then exclaimed that she must text her dad.",No,,
2020-07-16 02:21:13,2020-07-16 02:26:52,IP Address,100,339,True,2020-07-16 02:26:52,R_vwwRvTneovdXJf3,anonymous,EN,5e58333d4b439f04b1069026,Male,Not Hispanic or Latino,White,44,Yes,"Two company directors, Mr Shelton and Mr Gordon, met in a restaurant to discuss the merger of their businesses over dinner.  After an offer of $600m was put on the table, they discussed the potential to expand the businesses, become more competitive with their rival Jet Tech and grow revenue in the future.  They agreed that Mr Gordon would remain in charge of his team and area of the new business.  The deal was settled with a toast and the merger was agreed.",No problems.,,
2020-07-16 02:25:46,2020-07-16 02:28:18,IP Address,100,152,True,2020-07-16 02:28:18,R_2S2dKLYBJxlrlBf,anonymous,EN,5b1386089663ee0001461b6e,Male,Not Hispanic or Latino,White,46,Yes,"It was set in a lecture hall, to regarded a young couple, who were about to break up, although neither of the wanted to but Maria (I think her name was) did not want to have a long distance relationship.",Only when typing.  I had to consciously not use contractions as and key pressed didn't show its character but the name of the key.,,
2020-07-16 02:25:31,2020-07-16 02:28:21,IP Address,100,170,True,2020-07-16 02:28:22,R_1LCfdSKDqF7gvbV,anonymous,EN,59de4ee5d838ae0001850567,Female,Not Hispanic or Latino,White,35,Yes,"It was a story about 2 students attending a lecture on history in Egypt. Leon believed that he had seen Ariona before, and eventually sent her a note to attract her attention. There was no indication that she remembered him, but she seemed happy to meet up with him later that evening.","I had some difficulty typing text answers into the boxes on the previous experiment, it was freezing and I couldn't always type as much as I wanted to.",,
2020-07-16 02:21:08,2020-07-16 02:29:02,IP Address,100,474,True,2020-07-16 02:29:02,R_3maUAmbrnAkHf8N,anonymous,EN,5d026ba86c626e0019202f6a,Male,Hispanic or Latino,,27,Yes,The guy was dreading meeting up with his girlfriend (Sadie) because he was thinking of breaking up with her.  He was meeting here at an 80's diner style restaurant.  When they met and hostess asked for seating he asked for a booth in the back.  After talking he seemed distant so she asked whats wrong. He tells her that he thinks they should take a break from the relationship as he is not sure he will have enough time as he is thinking about going for another job that will be time consuming.  She doesnt think they should break up and they can change the amount of time they spend instead of just breaking up.  The waitress comes and they look at their menu and decide to just order something they are use too.  They continue discussing and she starts crying when others notice and try and look away.  The waitress comes back with the food and asks if they want any dessert.  He says no with a blank expression and the waitress walks away.  Sadie then grabs half her Reuben and shakes it at him that she wants her polaroid camera and Beatles poster back and walks out of the diner.,Everything worked fine,,
2020-07-16 02:25:11,2020-07-16 02:29:26,IP Address,100,255,True,2020-07-16 02:29:27,R_1lawomdy4mKMuRn,anonymous,EN,5dc486da84799a35fbede98d,Male,,White,43,Yes,Alex and chloe are at the supermarket to buy a few things for thanksgiving alex is going to propose to chloe as a surprise as she likes surprises. Alex knows this well as they have been dating for 23 months. Chloe picks out cranberry sauce and chestnuts as Alex fumbles with the ring. They go to the checkouts and queue at aisle 3 Alex puts the ring with the groceries and proposes to Chloe their friends are waiting at the exit and come over to watch and take pictures. Chloe says yes and they go through the checkout Alex pays for the groceries 14 dollars cash while Chloe texts her mum a picture of the ring.,no,,
2020-07-16 02:20:22,2020-07-16 02:29:44,IP Address,100,561,True,2020-07-16 02:29:44,R_1IyLCmUCGwQO8Vp,anonymous,EN,5ebee71b8565892a3d0b5053,Female,Not Hispanic or Latino,Asian,32,Yes,"Two people enter a grocery store at the same time, Ms Bianchi and Ms Morrison. Ms Morrison works for the grocery store and Ms Bianchi works for an Italian cheese company and are meeting here to talk about a deal. The store is full of halloween supplies and decorations. They head to the cheese aisle and Ms Morrison says that they have plenty of varieties already and don't need Ms Bianchi's products. Ms Bianchi then says that her products are premium and people want to try premium products and not only will they increase the store's cheese sales but also other ingredients that complement it like crackers and olives. Ms Bianchi says that let us buy these crackers and Ms Morrison can try them with the cheeses that Ms Bianchi has brought with her and see for herself how good they are. Ms Morrison says done but the crackers are on her. She also picks up ketchup and some sparkling water for later. They head to the checkout aisles which are very busy with people. 10 aisles are open and they go to number 6. Ms Bianchi shows her the figures of other supermarkets that have benefitted from her cheeses and how their sales have improved. Ms Morrison says the only thing she is worried about is the high import tax. By that time it is Ms Morrison's turn to pay at the counter, and she talks to the employee there as she knows every employee personally. The total comes to $23 and she surprised Ms Bianchi by making the payment by writing a cheque. Then she says to Ms Bianchi that she thinks the deal could work as they have been trying to broaden their products to include European products and she could beat her competitor Orange supermarkets to it, and in the beginning they could order $20000 worth cheeses to get a subsidized import tax, which was more than what Ms. Bianchi had offered earlier when she suggested they buy $14000 worth. Then Ms. Morrison takes out a small bottle of champagne from her purse and pops it to celebrate the deal.",No,,
2020-07-16 02:27:06,2020-07-16 02:29:51,IP Address,100,164,True,2020-07-16 02:29:51,R_3PaWFfoYxycWXOK,anonymous,EN,5e90781c06c6ee000974d087,Female,Not Hispanic or Latino,White,18,Yes,"Maria entered the lecture hall with dread as she knew she had to break up with Henry. As the lecturer began his introductions Maria told Henry she couldn't do long distance due to study abroad and wanted to be fully immersed in the new culture. the lecturer then did his presentation , towards the end Henry said he loved Maria and didn't want it to end and that he would make it work. Maria knew she had to stick to what she wanted and insisted. They hugged and then Maria asked Henry to get her Alpacca sweater and to meet her outisde the student building.",Nothing. ,,
